qualifyId,raceId,driverId,constructorId,number,position,q1,q2,q3
2528,254,65,22,2,7,01:15.6,0,0
2529,254,49,15,30,8,01:15.6,0,0
2530,254,44,27,26,9,01:15.6,0,0
2531,254,87,1,7,10,01:15.7,0,0
2532,254,22,17,14,11,01:15.8,0,0
2533,254,76,1,8,12,01:16.3,0,0
2534,254,88,27,25,13,01:16.5,0,0
2535,254,83,18,23,14,01:16.6,0,0
2536,254,96,15,29,15,01:16.6,0,0
2537,254,69,18,24,16,01:16.9,0,0
2538,254,79,25,3,17,01:17.0,0,0
2539,254,63,25,4,18,01:17.2,0,0
2540,254,81,29,9,19,01:18.1,0,0
2541,254,89,29,10,20,01:18.2,0,0
2542,254,64,28,21,21,01:19.6,0,0
2543,254,90,28,22,22,01:19.7,0,0
2544,254,85,30,17,23,01:20.1,0,0
2545,254,92,30,16,24,01:21.4,0,0
2546,255,30,22,1,1,01:38.0,0,0
2547,255,55,6,27,2,01:38.9,0,0
2548,255,57,1,8,3,01:39.0,0,0
2549,255,71,3,5,4,01:39.0,0,0
2550,255,77,6,28,5,01:39.0,0,0
2551,255,14,3,6,6,01:39.2,0,0
2552,255,56,17,15,7,01:39.6,0,0
2553,255,49,15,30,8,01:40.0,0,0
2554,255,65,22,2,9,01:40.3,0,0
2555,255,22,17,14,10,01:40.4,0,0
2556,255,44,27,26,11,01:40.8,0,0
2557,255,63,25,4,12,01:41.4,0,0
2558,255,88,27,25,13,01:41.6,0,0
2559,255,79,25,3,14,01:42.0,0,0
2560,255,81,29,9,15,01:42.1,0,0
2561,255,91,15,29,16,01:42.9,0,0
2562,255,83,18,23,17,01:43.1,0,0
2563,255,69,18,24,18,01:43.5,0,0
2564,255,89,29,10,19,01:44.1,0,0
2565,255,85,30,17,20,01:46.1,0,0
2566,255,64,28,21,21,01:46.7,0,0
2567,255,90,28,22,22,01:48.3,0,0
2568,255,92,30,16,23,01:48.3,0,0
2569,255,87,1,7,24,16:42.6,0,0
2570,256,71,3,5,1,0,0,0
2571,256,14,3,6,2,0,0,0
2572,256,30,22,1,3,0,0,0
2573,256,77,6,28,4,0,0,0
2574,256,55,6,27,5,0,0,0
2575,256,49,15,30,6,0,0,0
2576,256,22,17,14,7,0,0,0
2577,256,65,22,2,8,0,0,0
2578,256,56,17,15,9,0,0,0
2579,256,87,1,7,10,0,0,0
2580,256,84,27,25,11,0,0,0
2581,256,44,27,26,12,0,0,0
2582,256,81,29,9,13,0,0,0
2583,256,63,25,4,14,0,0,0
2584,256,69,18,24,15,0,0,0
2585,256,79,25,3,16,0,0,0
2586,256,83,18,23,17,0,0,0
2587,256,91,15,29,18,0,0,0
2588,256,89,29,10,19,0,0,0
2589,256,90,28,22,20,0,0,0
2590,256,64,28,21,21,0,0,0
2591,256,85,30,16,22,0,0,0
2592,256,92,30,16,23,0,0,0
2593,256,57,1,8,24,0,0,0
2594,257,102,3,2,1,01:16.0,0,0
2595,257,30,22,5,2,01:16.3,0,0
2596,257,55,6,27,3,01:17.4,0,0
2597,257,71,3,0,4,01:17.6,0,0
2598,257,49,15,30,5,01:17.8,0,0
2599,257,81,29,10,6,01:17.9,0,0
2600,257,91,15,29,7,01:17.9,0,0
2601,257,57,1,7,8,01:18.1,0,0
2602,257,50,22,6,9,01:18.2,0,0
2603,257,79,25,3,10,01:18.2,0,0
2604,257,104,29,9,11,01:18.2,0,0
2605,257,87,25,4,12,01:18.2,0,0
2606,257,100,33,20,13,01:18.3,0,0
2607,257,22,17,14,14,01:18.4,0,0
2608,257,94,18,23,15,01:18.7,0,0
2609,257,56,17,15,16,01:18.8,0,0
2610,257,77,6,28,17,01:18.9,0,0
2611,257,84,1,8,18,01:18.9,0,0
2612,257,44,27,26,19,01:19.3,0,0
2613,257,103,27,25,20,01:19.4,0,0
2614,257,65,32,12,21,01:19.5,0,0
2615,257,105,18,24,22,01:19.5,0,0
2616,257,106,33,19,23,01:19.5,0,0
2617,257,83,32,11,24,01:20.0,0,0
2618,257,92,30,34,25,01:20.7,0,0
2619,257,101,31,31,26,01:21.2,0,0
2620,258,102,3,2,1,01:10.2,0,0
2621,258,30,22,5,2,01:10.4,0,0
2622,258,71,3,0,3,01:10.8,0,0
2623,258,57,1,7,4,01:11.7,0,0
2624,258,77,6,28,5,01:11.7,0,0
2625,258,84,1,8,6,01:12.4,0,0
2626,258,78,6,27,7,01:12.4,0,0
2627,258,22,17,14,8,01:12.4,0,0
2628,258,104,29,9,9,01:12.4,0,0
2629,258,50,22,6,10,01:12.6,0,0
2630,258,49,15,30,11,01:12.7,0,0
2631,258,87,25,4,12,01:12.8,0,0
2632,258,81,29,10,13,01:12.9,0,0
2633,258,79,25,3,14,01:13.0,0,0
2634,258,105,18,24,15,01:13.0,0,0
2635,258,100,33,20,16,01:13.1,0,0
2636,258,94,18,23,17,01:13.5,0,0
2637,258,103,27,25,18,01:13.6,0,0
2638,258,91,15,29,19,01:13.9,0,0
2639,258,88,17,15,20,01:13.9,0,0
2640,258,106,33,19,21,01:14.1,0,0
2641,258,44,27,26,22,01:14.1,0,0
2642,258,65,32,12,23,01:14.4,0,0
2643,258,83,32,11,24,01:14.7,0,0
2644,258,101,31,31,25,01:14.7,0,0
2645,258,107,31,32,26,01:16.5,0,0
2646,259,102,3,2,1,01:21.5,0,0
2647,259,30,22,5,2,01:21.9,0,0
2648,259,77,6,28,3,01:22.1,0,0
2649,259,71,3,0,4,01:22.2,0,0
2650,259,109,22,6,5,01:22.7,0,0
2651,259,78,6,27,6,01:22.8,0,0
2652,259,49,15,30,7,01:23.1,0,0
2653,259,57,1,7,8,01:23.1,0,0
2654,259,79,25,3,9,01:23.3,0,0
2655,259,91,15,29,10,01:23.3,0,0
2656,259,81,29,10,11,01:23.7,0,0
2657,259,87,25,4,12,01:23.7,0,0
2658,259,84,1,8,13,01:23.9,0,0
2659,259,94,18,23,14,01:24.1,0,0
2660,259,105,18,24,15,01:24.3,0,0
2661,259,104,29,9,16,01:24.5,0,0
2662,259,103,27,25,17,01:24.7,0,0
2663,259,100,33,20,18,01:24.9,0,0
2664,259,44,27,26,19,01:25.0,0,0
2665,259,65,32,12,20,01:25.1,0,0
2666,259,110,17,15,21,01:25.2,0,0
2667,259,83,32,11,22,01:25.3,0,0
2668,259,106,33,19,23,01:26.0,0,0
2669,259,101,31,31,24,01:26.8,0,0
2670,259,92,30,34,25,01:27.1,0,0
2671,259,107,31,32,26,01:27.6,0,0
2672,259,108,30,33,27,01:27.9,0,0
2673,259,22,17,14,28,0,0,0
2674,261,30,22,5,1,01:21.9,0,0
2675,261,71,3,0,2,01:22.6,0,0
2676,261,57,1,7,3,01:22.7,0,0
2677,261,109,22,6,4,01:23.0,0,0
2678,261,22,17,14,5,01:23.6,0,0
2679,261,55,6,27,6,01:23.7,0,0
2680,261,77,6,28,7,01:23.7,0,0
2681,261,84,1,8,8,01:23.8,0,0
2682,261,14,3,2,9,01:23.8,0,0
2683,261,79,25,3,10,01:24.0,0,0
2684,261,87,25,4,11,01:24.0,0,0
2685,261,49,15,30,12,01:24.3,0,0
2686,261,56,17,15,13,01:24.9,0,0
2687,261,105,18,24,14,01:25.0,0,0
2688,261,81,29,10,15,01:25.0,0,0
2689,261,100,33,20,16,01:25.1,0,0
2690,261,106,33,19,17,01:25.2,0,0
2691,261,94,18,23,18,01:25.2,0,0
2692,261,44,27,26,19,01:25.6,0,0
2693,261,103,27,25,20,01:25.8,0,0
2694,261,104,29,9,21,01:26.1,0,0
2695,261,65,32,12,22,01:26.4,0,0
2696,261,70,32,11,23,01:27.7,0,0
2697,261,101,31,31,24,01:28.2,0,0
2698,261,92,30,34,25,01:28.9,0,0
2699,261,108,30,33,26,01:30.7,0,0
2700,262,30,22,5,1,01:26.2,0,0
2701,262,55,6,27,2,01:26.3,0,0
2702,262,77,6,28,3,01:27.1,0,0
2703,262,71,3,0,4,01:27.1,0,0
2704,262,14,3,2,5,01:27.2,0,0
2705,262,22,17,14,6,01:27.6,0,0
2706,262,57,1,7,7,01:27.6,0,0
2707,262,56,17,15,8,01:27.8,0,0
2708,262,79,25,3,9,01:27.8,0,0
2709,262,49,15,30,10,01:28.0,0,0
2710,262,81,29,10,11,01:28.0,0,0
2711,262,84,1,8,12,01:28.2,0,0
2712,262,87,25,4,13,01:28.6,0,0
2713,262,110,15,29,14,01:28.7,0,0
2714,262,94,18,23,15,01:28.8,0,0
2715,262,104,29,9,16,01:28.9,0,0
2716,262,65,32,12,17,01:28.9,0,0
2717,262,105,18,24,18,01:28.9,0,0
2718,262,44,27,26,19,01:29.0,0,0
2719,262,109,22,6,20,01:29.0,0,0
2720,262,100,33,20,21,01:29.0,0,0
2721,262,106,33,19,22,01:29.4,0,0
2722,262,70,32,11,23,01:30.2,0,0
2723,262,103,27,25,24,01:30.5,0,0
2724,262,101,31,31,25,01:31.6,0,0
2725,262,92,30,34,26,01:32.8,0,0
2726,263,71,3,0,1,01:16.3,0,0
2727,263,95,3,2,2,01:16.4,0,0
2728,263,30,22,5,3,01:16.7,0,0
2729,263,55,6,27,4,01:17.0,0,0
2730,263,77,6,28,5,01:17.0,0,0
2731,263,56,17,15,6,01:17.4,0,0
2732,263,22,17,14,7,01:17.5,0,0
2733,263,50,22,6,8,01:17.6,0,0
2734,263,57,1,7,9,01:17.8,0,0
2735,263,49,15,30,10,01:17.8,0,0
2736,263,110,15,29,11,01:17.9,0,0
2737,263,84,1,8,12,01:18.0,0,0
2738,263,44,27,26,13,01:18.0,0,0
2739,263,79,25,3,14,01:18.2,0,0
2740,263,103,27,25,15,01:18.2,0,0
2741,263,94,18,23,16,01:18.2,0,0
2742,263,87,25,4,17,01:18.4,0,0
2743,263,104,29,9,18,01:18.6,0,0
2744,263,65,32,12,19,01:18.7,0,0
2745,263,100,33,20,20,01:18.8,0,0
2746,263,105,18,24,21,01:18.9,0,0
2747,263,81,29,10,22,01:18.9,0,0
2748,263,70,32,11,23,01:19.1,0,0
2749,263,101,31,31,24,01:19.8,0,0
2750,263,106,33,19,25,01:19.9,0,0
2751,263,111,31,32,26,01:21.8,0,0
2752,264,71,3,0,1,01:25.0,0,0
2753,264,30,22,5,2,01:25.0,0,0
2754,264,77,6,28,3,01:25.0,0,0
2755,264,55,6,27,4,01:25.5,0,0
2756,264,57,1,7,5,01:26.3,0,0
2757,264,22,17,14,6,01:26.3,0,0
2758,264,14,3,2,7,01:26.3,0,0
2759,264,79,25,3,8,01:26.4,0,0
2760,264,84,1,8,9,01:26.8,0,0
2761,264,50,22,6,10,01:26.8,0,0
2762,264,87,25,4,11,01:26.9,0,0
2763,264,56,17,15,12,01:27.1,0,0
2764,264,49,15,30,13,01:27.3,0,0
2765,264,94,18,23,14,01:27.5,0,0
2766,264,44,27,26,15,01:27.8,0,0
2767,264,81,29,10,16,01:27.9,0,0
2768,264,105,18,24,17,01:28.1,0,0
2769,264,110,15,29,18,01:28.2,0,0
2770,264,70,32,11,19,01:28.2,0,0
2771,264,104,29,9,20,01:28.2,0,0
2772,264,65,32,12,21,01:28.3,0,0
2773,264,100,33,20,22,01:28.5,0,0
2774,264,103,27,25,23,01:29.0,0,0
2775,264,106,33,19,24,01:29.3,0,0
2776,264,101,31,31,25,01:30.7,0,0
2777,264,111,31,32,26,01:30.7,0,0
2778,265,77,6,28,1,01:43.6,0,0
2779,265,55,6,27,2,01:44.0,0,0
2780,265,71,3,0,3,01:44.0,0,0
2781,265,30,22,5,4,01:44.3,0,0
2782,265,79,25,3,5,01:44.7,0,0
2783,265,14,3,2,6,01:45.1,0,0
2784,265,87,25,4,7,01:45.5,0,0
2785,265,57,1,7,8,01:45.5,0,0
2786,265,49,15,30,9,01:45.9,0,0
2787,265,56,17,15,10,01:45.9,0,0
2788,265,22,17,14,11,01:45.9,0,0
2789,265,44,27,26,12,01:46.2,0,0
2790,265,84,1,8,13,01:46.2,0,0
2791,265,103,27,25,14,01:46.3,0,0
2792,265,65,32,12,15,01:46.6,0,0
2793,265,81,29,10,16,01:46.8,0,0
2794,265,104,29,9,17,01:47.1,0,0
2795,265,110,15,29,18,01:47.2,0,0
2796,265,50,22,6,19,01:47.3,0,0
2797,265,94,18,23,20,01:47.4,0,0
2798,265,70,32,11,21,01:47.4,0,0
2799,265,100,33,20,22,01:48.2,0,0
2800,265,105,18,24,23,01:48.3,0,0
2801,265,106,33,19,24,01:48.7,0,0
2802,265,101,31,31,25,01:48.9,0,0
2803,265,111,31,32,26,01:49.2,0,0
2804,266,30,22,5,1,01:18.3,0,0
2805,266,71,3,0,2,01:18.8,0,0
2806,266,14,3,2,3,01:20.2,0,0
2807,266,77,6,28,4,01:20.2,0,0
2808,266,79,25,3,5,01:20.2,0,0
2809,266,84,1,8,6,01:20.6,0,0
2810,266,56,17,15,7,01:20.7,0,0
2811,266,49,15,30,8,01:20.9,0,0
2812,266,44,27,26,9,01:20.9,0,0
2813,266,22,17,14,10,01:21.0,0,0
2814,266,87,25,4,11,01:21.0,0,0
2815,266,50,22,6,12,01:21.1,0,0
2816,266,55,6,27,13,01:21.2,0,0
2817,266,112,1,7,14,01:21.5,0,0
2818,266,94,18,23,15,01:21.8,0,0
2819,266,104,29,9,16,01:21.9,0,0
2820,266,110,15,29,17,01:21.9,0,0
2821,266,103,27,25,18,01:22.0,0,0
2822,266,81,29,10,19,01:22.3,0,0
2823,266,105,18,24,20,01:22.4,0,0
2824,266,100,33,20,21,01:22.5,0,0
2825,266,70,32,11,22,01:22.5,0,0
2826,266,101,31,31,23,01:22.6,0,0
2827,266,65,32,12,24,01:22.7,0,0
2828,266,106,33,19,25,01:22.9,0,0
2829,266,111,31,32,26,01:24.2,0,0
2830,267,22,17,14,1,02:21.2,0,0
2831,267,30,22,5,2,02:21.5,0,0
2832,267,71,3,0,3,02:21.7,0,0
2833,267,56,17,15,4,02:22.1,0,0
2834,267,55,6,27,5,02:22.2,0,0
2835,267,50,22,6,6,02:22.2,0,0
2836,267,14,3,2,7,02:22.4,0,0
2837,267,57,1,7,8,02:22.4,0,0
2838,267,49,15,30,9,02:22.6,0,0
2839,267,94,18,23,10,02:23.3,0,0
2840,267,77,6,28,11,02:23.9,0,0
2841,267,87,25,4,12,02:24.0,0,0
2842,267,84,1,8,13,02:24.1,0,0
2843,267,81,29,10,14,02:25.1,0,0
2844,267,110,15,29,15,02:25.7,0,0
2845,267,103,27,25,16,02:26.0,0,0
2846,267,44,27,26,17,02:26.1,0,0
2847,267,105,18,24,18,02:26.7,0,0
2848,267,112,33,19,19,02:26.9,0,0
2849,267,65,32,12,20,02:27.2,0,0
2850,267,101,31,31,21,02:27.2,0,0
2851,267,100,33,20,22,02:28.2,0,0
2852,267,79,25,3,23,02:29.0,0,0
2853,267,104,29,9,24,02:30.9,0,0
2854,267,111,31,32,25,02:31.8,0,0
2855,267,113,32,11,26,02:33.9,0,0
2856,268,55,6,27,1,01:23.8,0,0
2857,268,77,6,28,2,01:24.0,0,0
2858,268,71,3,0,3,01:24.2,0,0
2859,268,65,32,12,4,01:24.4,0,0
2860,268,14,3,2,5,01:24.5,0,0
2861,268,44,27,26,6,01:25.5,0,0
2862,268,57,1,7,7,01:25.5,0,0
2863,268,110,15,29,8,01:25.5,0,0
2864,268,56,17,15,9,01:25.6,0,0
2865,268,50,22,6,10,01:25.6,0,0
2866,268,49,15,30,11,01:25.6,0,0
2867,268,103,27,25,12,01:25.7,0,0
2868,268,70,32,11,13,01:25.7,0,0
2869,268,79,25,3,14,01:25.9,0,0
2870,268,84,1,8,15,01:25.9,0,0
2871,268,22,17,14,16,01:25.9,0,0
2872,268,81,29,10,17,01:26.0,0,0
2873,268,94,18,23,18,01:26.1,0,0
2874,268,104,29,9,19,01:26.3,0,0
2875,268,109,22,5,20,01:26.4,0,0
2876,268,87,25,4,21,01:26.6,0,0
2877,268,105,18,24,22,01:26.8,0,0
2878,268,114,33,19,23,01:27.8,0,0
2879,268,100,33,20,24,01:27.9,0,0
2880,268,111,31,32,25,01:28.4,0,0
2881,268,101,31,31,26,01:28.6,0,0
2882,269,77,6,28,1,01:20.6,0,0
2883,269,71,3,0,2,01:20.8,0,0
2884,269,14,3,2,3,01:21.0,0,0
2885,269,57,1,7,4,01:21.3,0,0
2886,269,55,6,27,5,01:21.5,0,0
2887,269,79,25,3,6,01:21.6,0,0
2888,269,84,1,8,7,01:21.7,0,0
2889,269,22,17,14,8,01:21.8,0,0
2890,269,49,15,30,9,01:21.9,0,0
2891,269,50,22,6,10,01:22.0,0,0
2892,269,104,29,9,11,01:22.1,0,0
2893,269,87,25,4,12,01:22.3,0,0
2894,269,56,17,15,13,01:22.3,0,0
2895,269,109,22,5,14,01:22.4,0,0
2896,269,44,27,26,15,01:22.7,0,0
2897,269,81,29,10,16,01:22.8,0,0
2898,269,110,15,29,17,01:22.9,0,0
2899,269,94,18,23,18,01:23.2,0,0
2900,269,105,18,24,19,01:23.4,0,0
2901,269,65,32,12,20,01:23.4,0,0
2902,269,103,27,25,21,01:23.7,0,0
2903,269,100,33,20,22,01:24.2,0,0
2904,269,114,33,19,23,01:24.4,0,0
2905,269,101,31,31,24,01:24.5,0,0
2906,269,113,32,11,25,01:25.3,0,0
2907,269,111,31,32,26,01:25.6,0,0
2908,270,30,22,5,1,01:22.8,0,0
2909,270,71,3,0,2,01:22.9,0,0
2910,270,95,3,2,3,01:23.4,0,0
2911,270,49,15,30,4,01:23.4,0,0
2912,270,22,17,14,5,01:23.5,0,0
2913,270,77,6,28,6,01:23.7,0,0
2914,270,65,27,25,7,01:24.0,0,0
2915,270,81,29,10,8,01:24.1,0,0
2916,270,57,1,7,9,01:24.1,0,0
2917,270,56,17,15,10,01:24.2,0,0
2918,270,44,27,26,11,01:24.4,0,0
2919,270,50,22,6,12,01:24.6,0,0
2920,270,79,25,3,13,01:24.7,0,0
2921,270,87,25,4,14,01:24.8,0,0
2922,270,84,1,8,15,01:25.1,0,0
2923,270,55,6,27,16,01:25.2,0,0
2924,270,94,18,23,17,01:25.3,0,0
2925,270,110,15,29,18,01:25.4,0,0
2926,270,104,29,9,19,01:25.4,0,0
2927,270,105,18,24,20,01:25.5,0,0
2928,270,70,32,12,21,01:25.6,0,0
2929,270,103,32,11,22,01:25.6,0,0
2930,270,100,33,20,23,01:26.3,0,0
2931,270,115,33,19,24,01:27.2,0,0
2932,270,101,31,31,25,01:27.2,0,0
2933,270,93,31,32,26,01:28.0,0,0
2934,271,30,22,5,1,01:37.2,0,0
2935,271,71,3,0,2,01:37.7,0,0
2936,271,49,15,30,3,01:37.7,0,0
2937,271,95,3,2,4,01:37.8,0,0
2938,271,65,22,6,5,01:37.8,0,0
2939,271,56,17,15,6,01:37.9,0,0
2940,271,55,6,27,7,01:37.9,0,0
2941,271,57,1,7,8,01:38.0,0,0
2942,271,84,1,8,9,01:38.1,0,0
2943,271,22,17,14,10,01:38.5,0,0
2944,271,77,6,28,11,01:38.6,0,0
2945,271,81,29,10,12,01:39.0,0,0
2946,271,87,25,4,13,01:39.3,0,0
2947,271,79,25,3,14,01:39.5,0,0
2948,271,109,15,29,15,01:39.5,0,0
2949,271,94,18,23,16,01:39.5,0,0
2950,271,70,32,12,17,01:39.7,0,0
2951,271,104,29,9,18,01:39.9,0,0
2952,271,44,27,26,19,01:40.0,0,0
2953,271,116,27,25,20,01:40.6,0,0
2954,271,105,18,24,21,01:40.7,0,0
2955,271,100,33,20,22,01:41.0,0,0
2956,271,115,33,19,23,01:41.0,0,0
2957,271,101,31,31,24,01:41.7,0,0
2958,271,63,32,11,25,01:41.8,0,0
2959,271,89,31,32,26,01:45.0,0,0
2960,272,95,3,2,1,01:16.2,0,0
2961,272,30,22,5,2,01:16.2,0,0
2962,272,71,3,0,3,01:16.8,0,0
2963,272,57,1,7,4,01:17.0,0,0
2964,272,22,17,14,5,01:17.5,0,0
2965,272,56,17,15,6,01:17.7,0,0
2966,272,65,22,6,7,01:17.7,0,0
2967,272,55,6,27,8,01:17.8,0,0
2968,272,84,1,8,9,01:18.0,0,0
2969,272,49,15,30,10,01:18.0,0,0
2970,272,77,6,28,11,01:18.1,0,0
2971,272,44,27,26,12,01:18.1,0,0
2972,272,87,25,4,13,01:18.2,0,0
2973,272,70,32,12,14,01:18.3,0,0
2974,272,79,25,3,15,01:18.4,0,0
2975,272,105,18,24,16,01:18.8,0,0
2976,272,109,15,29,17,01:18.8,0,0
2977,272,94,18,23,18,01:19.0,0,0
2978,272,104,29,9,19,01:19.1,0,0
2979,272,116,27,25,20,01:19.2,0,0
2980,272,81,29,10,21,01:19.6,0,0
2981,272,63,32,11,22,01:19.8,0,0
2982,272,115,33,19,23,01:20.1,0,0
2983,272,101,31,31,24,01:20.4,0,0
2984,272,98,33,20,25,01:22.4,0,0
2985,272,93,31,32,26,01:22.5,0,0
2986,1,18,23,22,1,01:25.2,01:24.9,01:26.2
2987,1,22,23,23,2,01:25.0,01:24.8,01:26.5
2988,1,20,9,15,3,01:25.9,01:25.1,01:26.8
2989,1,9,2,5,4,01:25.9,01:25.2,01:26.9
2990,1,3,3,16,5,01:25.8,01:25.1,01:27.0
2991,1,10,7,10,6,01:25.5,01:25.3,01:27.0
2992,1,13,6,3,7,01:25.8,01:25.3,01:27.0
2993,1,15,7,9,8,01:26.2,01:25.3,01:27.1
2994,1,8,6,4,9,01:25.9,01:25.4,01:27.2
2995,1,17,9,14,10,01:25.4,01:25.2,01:27.2
2996,1,2,2,6,11,01:25.8,01:25.5,0
2997,1,4,4,7,12,01:26.0,01:25.6,0
2998,1,6,3,17,13,01:26.1,01:25.6,0
2999,1,5,1,2,14,01:26.2,01:25.7,0
3000,1,1,1,1,15,01:26.5,0,0
3001,1,67,5,12,16,01:26.5,0,0
3002,1,12,4,8,17,01:26.6,0,0
3003,1,21,10,21,18,01:26.7,0,0
3004,1,16,10,20,19,01:26.7,0,0
3005,1,7,5,11,20,01:27.0,0,0
3006,2,18,23,22,1,01:35.1,01:33.8,01:35.2
3007,2,15,7,9,2,01:34.7,01:34.0,01:35.3
3008,2,20,9,15,3,01:34.9,01:34.3,01:35.5
3009,2,22,23,23,4,01:34.7,01:34.4,01:35.7
3010,2,10,7,10,5,01:34.9,01:34.3,01:35.7
3011,2,3,3,16,6,01:35.1,01:34.5,01:35.7
3012,2,17,9,14,7,01:35.0,01:34.2,01:35.8
3013,2,9,2,5,8,01:35.2,01:34.6,01:36.1
3014,2,8,6,4,9,01:35.5,01:34.5,01:36.2
3015,2,4,4,7,10,01:35.3,01:34.7,01:37.7
3016,2,2,2,5,11,01:35.1,01:34.8,0
3017,2,6,3,17,12,01:35.3,01:34.8,0
3018,2,1,1,1,13,01:35.3,01:34.9,0
3019,2,5,1,2,14,01:35.0,01:34.9,0
3020,2,7,5,11,15,01:35.5,01:35.4,0
3021,2,13,6,3,16,01:35.6,0,0
3022,2,12,4,8,17,01:35.7,0,0
3023,2,21,10,21,18,01:35.9,0,0
3024,2,16,10,20,19,01:36.0,0,0
3025,2,67,5,12,20,01:36.1,0,0
3026,3,20,9,15,1,01:36.6,01:35.1,01:36.2
3027,3,4,4,7,2,01:36.4,01:35.8,01:36.4
3028,3,17,9,14,3,01:35.8,01:35.2,01:36.5
3029,3,22,23,23,4,01:35.7,01:35.5,01:36.5
3030,3,18,23,22,5,01:35.5,01:35.6,01:36.5
3031,3,15,7,9,6,01:36.3,01:35.6,01:36.8
3032,3,3,3,16,7,01:35.9,01:35.8,01:37.4
3033,3,8,6,4,8,01:36.1,01:35.9,01:38.1
3034,3,1,1,1,9,01:35.8,01:35.7,01:38.6
3035,3,67,5,12,10,01:36.3,01:36.0,01:39.3
3036,3,2,2,6,11,01:36.5,01:36.0,0
3037,3,5,1,2,12,01:36.6,01:36.0,0
3038,3,13,6,3,13,01:36.2,01:36.0,0
3039,3,10,7,10,14,01:36.4,01:36.1,0
3040,3,6,3,17,15,01:36.7,01:36.2,0
3041,3,7,5,11,16,01:36.9,0,0
3042,3,12,4,8,17,01:36.9,0,0
3043,3,9,2,5,18,01:37.0,0,0
3044,3,16,10,20,19,01:37.7,0,0
3045,3,21,10,11,20,01:37.7,0,0
3046,4,15,7,9,1,01:32.8,01:32.7,01:33.4
3047,4,10,7,10,2,01:33.2,01:32.6,01:33.7
3048,4,20,9,15,3,01:32.7,01:32.5,01:34.0
3049,4,18,23,22,4,01:33.0,01:32.8,01:34.0
3050,4,1,1,1,5,01:32.9,01:32.9,01:34.2
3051,4,22,23,23,6,01:33.1,01:32.8,01:34.2
3052,4,4,4,7,7,01:33.6,01:32.9,01:34.6
3053,4,13,6,3,8,01:33.3,01:33.0,01:34.8
3054,4,3,3,16,9,01:33.7,01:33.2,01:35.1
3055,4,8,6,4,10,01:33.1,01:32.8,01:35.4
3056,4,5,1,2,11,01:33.5,01:33.2,0
3057,4,6,3,17,12,01:33.2,01:33.3,0
3058,4,9,2,5,13,01:33.5,01:33.5,0
3059,4,2,2,6,14,01:33.4,01:33.6,0
3060,4,12,4,8,15,01:33.6,01:33.9,0
3061,4,16,10,20,16,01:33.7,0,0
3062,4,67,5,12,17,01:33.8,0,0
3063,4,21,10,21,18,01:33.9,0,0
3064,4,17,9,14,19,01:34.0,0,0
3065,4,7,5,11,20,01:34.2,0,0
3066,5,18,23,22,1,01:20.7,01:20.2,01:20.5
3067,5,20,9,15,2,01:20.7,01:20.2,01:20.7
3068,5,22,23,23,3,01:20.8,01:20.0,01:20.8
3069,5,13,6,3,4,01:20.5,01:20.1,01:20.9
3070,5,17,9,14,5,01:20.7,01:20.0,01:21.0
3071,5,10,7,10,6,01:20.9,01:20.1,01:21.2
3072,5,15,7,9,7,01:21.2,01:20.4,01:21.3
3073,5,4,4,7,8,01:21.2,01:20.5,01:21.4
3074,5,3,3,16,9,01:20.7,01:20.3,01:22.6
3075,5,9,2,5,10,01:20.9,01:20.4,01:22.7
3076,5,6,3,17,11,01:20.8,01:20.5,0
3077,5,12,4,8,12,01:21.1,01:20.6,0
3078,5,2,2,6,13,01:21.1,01:20.7,0
3079,5,1,1,1,14,01:21.0,01:20.8,0
3080,5,67,5,12,15,01:21.0,01:21.1,0
3081,5,8,6,4,16,01:21.3,0,0
3082,5,7,5,11,17,01:21.3,0,0
3083,5,5,1,2,18,01:21.7,0,0
3084,5,16,10,20,19,01:21.7,0,0
3085,5,21,10,21,20,01:22.2,0,0
3086,6,18,23,22,1,01:15.2,01:15.0,01:14.9
3087,6,8,6,4,2,01:15.7,01:14.5,01:14.9
3088,6,22,23,23,3,01:15.4,01:14.8,01:15.1
3089,6,20,9,15,4,01:15.9,01:14.9,01:15.3
3090,6,13,6,3,5,01:15.3,01:15.0,01:15.4
3091,6,3,3,16,6,01:15.1,01:14.8,01:15.5
3092,6,5,1,2,7,01:15.5,01:14.8,01:15.5
3093,6,17,9,14,8,01:15.3,01:14.8,01:15.7
3094,6,4,4,7,9,01:15.9,01:15.2,01:16.0
3095,6,6,3,17,10,01:15.9,01:15.6,01:17.3
3096,6,67,5,12,11,01:15.8,01:15.8,0
3097,6,12,4,8,12,01:16.0,01:15.8,0
3098,6,21,10,21,13,01:16.1,01:16.1,0
3099,6,7,5,11,14,01:16.1,01:16.3,0
3100,6,16,10,20,15,01:16.2,01:16.5,0
3101,6,1,1,1,16,01:16.3,0,0
3102,6,2,2,6,17,01:16.3,0,0
3103,6,9,2,5,18,01:16.4,0,0
3104,6,15,7,9,19,01:16.5,0,0
3105,6,10,7,10,20,01:16.8,0,0
3106,7,20,9,15,1,01:27.3,01:27.0,01:28.3
3107,7,18,23,22,2,01:27.4,01:27.2,01:28.4
3108,7,22,23,23,3,01:27.4,01:27.4,01:28.6
3109,7,17,9,14,4,01:27.5,01:27.4,01:28.6
3110,7,15,7,9,5,01:27.5,01:27.2,01:28.7
